v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
F0630888-0594,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/525-scaled-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/525-scaled-PhotoRoom.png",Ombrello Lungo Gallotti G525 Con Apertura Automatica A Spicchi Alternati In Nylon,"<div><span style=\""color: #212529;font-family: Arial;font-size: large\"">Ombrello lungo con apertura automatica ed impugnatura curva. Questo ombrello della collezione Sotto La Pioggia ha le aste in fibra per una maggiore resistenza contro gli urti accidentali.</span></div>
<div><span style=\""font-family: Arial;font-size: large\"">?</span></div>
<div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>G525</div>
<div><b>Colori Disponibili:?</b><span style=\""font-family: Arial;font-size: large\"">Blu, Marrone, Verde, Rosso</span></div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 93 cm</div>
<div>Larghezza: 115 cm</div>
<div>Apertura: Automatica;</div>
<div><span style=\""font-family: Arial;font-size: large\"">Aste: fibra;</span></div>
<div></div>
</div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0595,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/534__compressed-scaled-e1618241807979-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/534__compressed-scaled-e1618241807979-PhotoRoom.png",Ombrello Nylon Lungo Gallotti G534 Con Apertura Automatica In Tinta Unita Con Fascia,"<div>Ombrello lungo con apertura automatica ed impugnatura curva. Questo ombrello della collezione Sotto La Pioggia e\&#8217; realizzato con 16 aste, per una tenuta maggiore anche in caso di forti raffiche di vento.</div>
<div></div>
<div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>G534</div>
<div><b>Colori Disponibili:?</b>Blu, Nero, Rosso, Verde</div>
<div><b>Fantasia:</b>?Tinta Unita Con Fascia</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 93 cm</div>
<div>Larghezza: 115 cm</div>
<div>Apertura: Automatica;</div>
</div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0596,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/422-scaled-e1618241723745-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/422-scaled-e1618241723745-PhotoRoom.png",Ombrello Per Bambino Gallotti B422 Con Apertura Automatica In Fantasie Colorate,"<div>Ombrello kids con apertura automatica ed impugnatura in tinta. Questo ombrello della collezione Sotto La Pioggia Kids ha le aste in fibra, per una maggiore resistenza contro gli urti accidentali e soprattutto per la sicurezza dei bambini.</div>
<div></div>
<div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>B422</div>
<div><b>Colori Disponibili: </b>Azzurro, Blu, Rosso, Verde<b><br />
</b></div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 67 cm</div>
<div>Larghezza: 81 cm</div>
<div>Apertura: Automatica;</div>
</div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0597,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.23.06-1-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.23.06-1-PhotoRoom.png",Ombrello Pieghevole Antivento Gallotti 7013 Con Apertura Automatica In Nylon,"<div><span style=\""font-family: Arial\"">Ombrello Pieghevole con apertura automatica Apri &amp; Chiudi, aste in fibra ed impugnatura nera. Questo ombrello della collezione Qui Non Ci Piove? ha la funzione antivento: grazie ad un particolare meccanismo, in caso di forti raffiche di vento, l\&#8217;ombrello si capovolge senza che la struttura venga minimamente danneggiata. Bastera\&#8217; un semplice gesto per far ritornare l\&#8217;ombrello nella sua posizione originale.</span></div>
<div><span style=\""font-family: Arial\"">?</span></div>
<div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>7013</div>
<div><b>Colori Disponibili:?</b>Blu, Nero, Rosso, Verde</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 29 cm</div>
<div>Larghezza: 96 cm</div>
<div>
<div>Apertura: automatica apri &amp; chiudi;</div>
<div>Funzione: antivento;</div>
<div>Aste: fibra;</div>
<div></div>
</div>
</div>
			</div>",,18,,,30,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0598,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/7022-5_compressed-scaled-e1618240763327-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/7022-5_compressed-scaled-e1618240763327-PhotoRoom.png",Ombrello Pieghevole Gallotti 7022 Con Apertura Automatica In Tinta Unita In Pongee,"<div>Ombrello pieghevole con apertura automatica, tessuto in pongee con bordino a contrasto, impugnatura nera con effetto gommato ed inserto in radica. Questo ombrello della collezione Qui Non Ci Piove ha le astine in fibra per una maggiore resistenza contro gli urti accidentali.</div>
<div>
<div><b>?</b></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>7022</div>
<div><b>Colori Disponibili:?</b>Blu, Nero, Rosso, Verde</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 30 cm</div>
<div>Larghezza: 95 cm</div>
<div>
<div>Apertura: automatica;</div>
<div>Aste: fibra;</div>
<div>Impugnatura: con inserto in radica;</div>
<div>Tessuto: pongee;</div>
</div>
</div>
			</div>",,18,,,30,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0599,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/s-l1600.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/s-l1600.png",Ombrello Pieghevole Gallotti 7023 Con Apertura Automatica In Pongee Per Donna,"<div>Ombrello pieghevole con apertura automatica, tessuto in pongee con bordino a contrasto, impugnatura nera con effetto gommato ed inserto in radica. Questo ombrello della collezione Qui Non Ci Piove ha le astine in fibra per una maggiore resistenza contro gli urti accidentali.</div>
<div>
<div><b>?</b></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>7023</div>
<div><b>Disponibile in 4 Varianti</b></div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 30 cm</div>
<div>Larghezza: 95 cm</div>
<div>
<div>Apertura: automatica;</div>
<div>Aste: fibra;</div>
<div>Impugnatura: con inserto in radica;</div>
<div>Tessuto: pongee;</div>
</div>
</div>
			</div>",,18,,,30,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0600,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/8067-scaled1-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/8067-scaled1-PhotoRoom.png",Ombrello Pieghevole Gallotti 8067 Con Apertura Automatica Antivento Stampa Geometrica,"<div>
<div>Ombrello Pieghevole con apertura automatica, aste in fibra, tessuto pongee di qualita\&#8217; superiore ed impugnatura nera con inserto in alluminio. Questo ombrello della collezione Oliviero Monti ha la funzione antivento: grazie ad un particolare meccanismo, in caso di forti raffiche di vento, l\&#8217;ombrello si capovolge senza che la struttura venga minimamente danneggiata. Bastera\&#8217; un semplice gesto per far ritornare l\&#8217;ombrello nella sua posizione originale.</div>
</div>
<div>
<div id=\""&quot;ds_div&quot;\"">
<div>
<div><b>?</b></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>8067</div>
<div><b>Colori:?</b>Blu, Nero, Rosso</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 31 cm</div>
<div>Larghezza: 98 cm</div>
<div>
<div><span class=\""&quot;text-dark\"">Apertura</span>: automatica;<br />
<span class=\""&quot;text-dark\"">Funzione</span>: antivento;<br />
<span class=\""&quot;text-dark\"">Aste</span>: fibra;<br />
<span class=\""&quot;text-dark\"">Impugnatura</span>: nera con inserto in alluminio;<br />
<span class=\""&quot;text-dark\"">Tessuto</span>: pongee;</div>
</div>
</div>
</div>
</div>
			</div>",,20,,,34,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0601,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/8070-scaled-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/8070-scaled-PhotoRoom.png",Ombrello Pieghevole Gallotti 8070 Con Apertura Automatica Antivento Stampa Floreale,"<div>Ombrello Pieghevole con apertura automatica, aste in fibra, tessuto pongee di qualita\&#8217; superiore ed impugnatura nera.Questo ombrello della collezione Oliviero Monti ha la funzione antivento: grazie ad un particolare meccanismo, in caso di forti raffiche di vento, l\&#8217;ombrello si capovolge senza che la struttura venga minimamente danneggiata. Bastera\&#8217; un semplice gesto per far ritornare l\&#8217;ombrello nella sua posizione originale.</div>
<div></div>
<div>
<div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>8070</div>
<div><b>Colori:?</b>Blu-Bianco-Nero</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 32 cm</div>
<div>Larghezza: 98 cm</div>
<div><span class=\""&quot;text-dark\"">Apertura</span>: automatica;<br />
<span class=\""&quot;text-dark\"">Funzione</span>: antivento;<br />
<span class=\""&quot;text-dark\"">Aste</span>: fibra;<br />
<span class=\""&quot;text-dark\"">Impugnatura</span>: nera<br />
<span class=\""&quot;text-dark\"">Tessuto</span>: pongee;</div>
</div>
</div>
			</div>",,20,,,34,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0602,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/s-l1600-3-4.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/s-l1600-3-4.png",Ombrello Pieghevole Gallotti P143 Con Apertura Automatica In Tinta Unita In Nylon,"<div>Ombrello pieghevole con apertura automatica ed impugnatura argento. Quest\&#8217;ombrello della collezione Sotto La Pioggia ha le astine in fibra per una maggiore resistenza contro gli urti accidentali.</div>
<div><b>?</b></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>P143</div>
<div><b>Colori Disponibili:?</b>Blu, Rosso, Fucsia, Nero, Verde Acqua</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 29 cm</div>
<div>Larghezza: 94 cm</div>
<div>Apertura: automatica;</div>
<div>Aste: fibra;</div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0603,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/s-l1600-1-6.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/s-l1600-1-6.png",Ombrello Pieghevole Gallotti P144 Con Apertura Automatica Fantasia Floreale In Nylon,"<div>Ombrello pieghevole con apertura automatica ed impugnatura argento. Quest\&#8217;ombrello della collezione Sotto La Pioggia ha le astine in fibra per una maggiore resistenza contro gli urti accidentali.</div>
<div><b>?</b></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>P144</div>
<div><b>Disponibile in 4 Fantasie Floreali</b></div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 29 cm</div>
<div>Larghezza: 94 cm</div>
<div>Apertura: automatica;</div>
<div>Aste: fibra;</div>
<div></div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0604,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.22.52-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.22.52-PhotoRoom.png",Ombrello Supermini Gallotti P164 Con Apertura Manuale In Tinta Unita In Nylon,"<div>Ombrello supermini con apertura manuale e fodero in pvc. Quest\&#8217;ombrello della collezione Sotto La Pioggia e\&#8217; assortito in 6 varianti tinta unita.</div>
<div><b>?</b></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>P164</div>
<div><b>Colori Disponibili:?</b>Blu, Arancione, Rosso, Verde Chiaro, Verde Acqua, Viola</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 25 cm</div>
<div>Larghezza: 91 cm</div>
<div>Apertura: Manuale;</div>
			</div>",,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0605,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.23.06-3-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.23.06-3-PhotoRoom.png",Ombrello Supermini Gallotti P1653SC Con Apertura Manuale In Fantasia Per Uomo In Nylon,"<div>Ombrello supermini con apertura manuale e fodero in pvc. Quest\&#8217;ombrello della collezione Sotto La Pioggia e\&#8217; assortito in fantasie scozzese.</div>
<div><b>?</b></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>P1653SC</div>
<div><b>Disponibile in 4 Varianti</b></div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 25 cm</div>
<div>Larghezza: 91 cm</div>
<div>Apertura: Manuale;</div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0606,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.23.04-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-15-at-17.23.04-PhotoRoom.png",Ombrello Supermini Gallotti P166 Con Apertura Manuale In Fantasia Per Uomo In Nylon,"<div><span style=\""font-family: Arial;font-size: large\"">Ombrello supermini con apertura manuale e fodero in pvc. Quest\&#8217;ombrello della collezione Sotto La Pioggia e\&#8217; assortito in fantasie uomo.</span></div>
<div></div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>P166</div>
<div><span style=\""font-family: Arial;font-size: large\""><b>Disponibile in 4 Fantasie</b></span></div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 25 cm</div>
<div>Larghezza: 91 cm</div>
<div>Apertura: Manuale;</div>
			</div>",,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0607,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/7501-scaled-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/7501-scaled-PhotoRoom.png",Ombrello Uomo Lungo Gallotti 7501 Con Apertura Automatica In Fantasia In Pongee,"<div>Ombrello lungo con apertura automatica, tessuto pongee ed impugnatura color legno. Questo ombrello della collezione Qui Non Ci Piove e\&#8217; realizzato con le aste in fibra, per una maggiore resistenza contro gli urti accidentali.</div>
<div></div>
<div>
<div id=\""&quot;ds_div&quot;\"">
<div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>7501</div>
<div><b>Colori Disponibili:?</b>Blu, Nero, Marrone, Rosso</div>
<div><b>A Fantasia</b></div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 93 cm</div>
<div>Larghezza: 115 cm</div>
<div>Apertura: Automatica;</div>
<div>Aste: Fibre;</div>
<div>Tessuto: Pongee;</div>
</div>
</div>
</div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0608,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/7503-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/7503-PhotoRoom.png",Ombrello Uomo Lungo Gallotti 7503 Con Apertura Automatica In Tinta Unita In Pongee,"<div>Ombrello lungo con apertura automatica ed impugnatura curva. Questo ombrello della collezione?Qui non ci Piove?&#232; realizzato con le aste in fibra, per una maggiore resistenza contro gli urti accidentali.</div>
<div></div>
<div>
<div>
<div><b>Marca:</b>?Gallotti</div>
<div><b>Articolo:?</b>7503</div>
<div><b>Colori Disponibili:?</b>Blu, Nero, Rosso, Verde</div>
<div><b>Fantasia:</b>?Tinta Unita</div>
</div>
<div><b>Specifiche tecniche:</b></div>
<div>Altezza: 95 cm</div>
<div>Larghezza: 114 cm</div>
<div>Apertura: automatica;</div>
<div>Aste: fibra;</div>
</div>
			</div>",,16,,,27,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0609,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360413-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360413-PhotoRoom.png",Padella Alta 24 Cm Casa Collection Atlantic In Alluminio Forgiato,,,26,,,44,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0610,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360413-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360413-PhotoRoom.png",Padella Alta 28 Cm Casa Collection Atlantic In Alluminio Forgiato,,,28,,,47,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0611,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938106_11.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938106_11.jpg",Padella Per Cucina 18 Cm Casa Collection Silver Rock Alluminio Forgiato,,,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0612,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png",Padella Per Cucina 20 Cm Casa Collection Atlantic In Alluminio Forgiato,,,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0613,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938100_11.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938100_11.jpg",Padella Per Cucina 20 Cm Casa Collection Wonder In Alluminio Forgiato,,,25,,,42,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0614,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png",Padella Per Cucina 22 Cm Casa Collection Atlantic In Alluminio Forgiato,,,23,,,39,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0615,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938106_11.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938106_11.jpg",Padella Per Cucina 22 Cm Casa Collection Silver Rock Alluminio Forgiato,,,24,,,40,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0616,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938100_11.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938100_11.jpg",Padella Per Cucina 22 Cm Casa Collection Wonder In Alluminio Forgiato,,,26,,,44,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0617,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png",Padella Per Cucina 24 Cm Casa Collection Atlantic In Alluminio Forgiato,,,24,,,40,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0618,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938100_11.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/30938100_11.jpg",Padella Per Cucina 24 Cm Casa Collection Wonder In Alluminio Forgiato,,,27,,,45,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0619,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2021/11/8010402360376-PhotoRoom.png",Padella Per Cucina 26 Cm Casa Collection Atlantic In Alluminio Forgiato,,,25,,,42,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
